CTT,CGGH,CGGHH,mhh,sigma
-1.5,1.0,1.0,0.795,0.0085824597626924
-1.0,-0.6,-1.0,0.08499999999999999,0.6761002540588379
-1.5,0.1333,-0.2,0.7050000000000001,0.0034133994486182
-3.0,0.0,-0.2,0.395,0.1102384626865387
-3.0,-0.4,0.3333,0.425,0.0767593830823898
-3.0,0.0,-1.0,0.5650000000000001,0.0413219034671783
0.5,0.0,0.2666,0.735,0.0005714576109312
-3.0,-1.0,1.0,0.125,0.8641842603683472
-3.0,0.2,-1.0,0.775,0.0169872753322124
0.0,0.0,0.3333,0.495,0.0018943748436868
-1.0,-0.5333,0.0,0.585,0.0039978804998099
-1.0,-0.6,0.6,0.615,0.0056245359592139
0.0,-0.5333,0.3333,0.615,0.0014431251911446
-1.5,0.1333,0.0,0.795,0.0019542318768799
0.5,0.5333,0.0666,0.605,0.0004960802034474
-3.0,1.0,0.6,0.375,0.1250176578760147
0.5,-0.6,-0.2,0.465,0.0013232714263722
-3.0,-0.6,1.0,0.625,0.0257825348526239
-3.0,1.0,1.0,0.355,0.1423758864402771
-1.0,-0.4,0.0666,0.08499999999999999,0.1990195363759994
0.5,0.2,0.0,0.255,0.0041027786210179
0.5,0.2666,0.2666,0.395,0.004745420999825
-1.0,-0.6,1.0,0.425,0.0289875827729702
0.5,-0.5333,0.0666,0.665,0.0002720568736549
0.0,0.0,0.2666,0.465,0.0018132273107767
-1.5,-0.5333,0.2666,0.375,0.0317609198391437
-1.0,-1.0,0.0,0.635,0.0020738414023071
0.5,-1.0,0.6,0.195,0.0383934453129768
0.0,0.5333,0.3333,0.045,0.0074592628516256
-1.0,0.2,-1.0,0.20500000000000002,0.2503349483013153
-3.0,1.0,0.0,0.505,0.0518326424062252
-1.5,-0.6,0.6,0.28500000000000003,0.0711608976125717
-3.0,0.2,1.0,0.5650000000000001,0.0403110012412071
-1.5,0.8,1.0,0.625,0.0188690293580293
-3.0,-0.8,0.0,0.245,0.4621427655220032
-3.0,-0.8,-1.0,0.245,0.7036901712417603
-1.0,-1.0,0.6,0.20500000000000002,0.0702577605843544
-3.0,-0.6,-1.0,0.675,0.0214827135205268
-1.0,-0.6,1.0,0.395,0.0365700535476207
-3.0,0.0,-1.0,0.585,0.039591696113348
0.5,0.2666,0.0,0.495,0.0006567712407559
-1.0,0.2666,0.3333,0.5650000000000001,0.0051011946052312
0.5,0.0,0.2666,0.235,0.0119396056979894
-3.0,1.0,-0.2,0.445,0.0794475004076957
0.5,0.2,-0.2,0.545,0.0008701927727088
-1.5,0.5333,0.0,0.595,0.0046211071312427
0.5,-0.8,-0.8,0.585,0.0073834029026329
-1.5,0.2,-0.8,0.475,0.0298352688550949
0.5,0.0,-0.2,0.015,0.0011545404559001
0.5,0.6666,-0.2,0.515,0.000815158127807
0.5,0.2,1.0,0.635,0.0096966912969946
-1.0,0.5333,0.2666,0.675,0.0023091125767678
0.5,-1.0,0.0,0.395,0.0015357163501903
-1.0,-0.5333,0.3333,0.445,0.0090627493336796
-3.0,1.0,-0.8,0.555,0.0309723708778619
0.0,0.1333,0.0666,0.015,0.0001775408891262
-1.0,0.8,-0.2,0.725,0.0012841266579926
-3.0,-0.6,0.0,0.295,0.2630636096000671
-1.5,-0.4,-0.2,0.225,0.156204268336296
-3.0,1.0,-0.2,0.785,0.0079364106059074
0.0,-0.4,0.3333,0.34500000000000003,0.0037603506352752
0.5,0.8,-0.8,0.135,0.0150948669761419
-1.0,-0.4,0.3333,0.235,0.0491566397249698
0.0,-0.4,0.0666,0.495,0.0002731974527705
-3.0,1.0,-1.0,0.675,0.0225074384361505
-1.0,0.0,0.0,0.14500000000000002,0.1803387552499771
-1.5,0.0,0.3333,0.045,0.1154870390892028
-3.0,-0.8,-1.0,0.405,0.1612347960472107
-1.5,0.0,-1.0,0.625,0.0133942998945713
-1.5,0.2666,0.0,0.795,0.0019186735153198
0.5,0.2,0.6,0.505,0.0094632320106029
0.5,-0.8,-0.2,0.405,0.0014158207923173
0.5,-1.0,0.0,0.785,0.0001503120583947
0.5,0.2,0.0,0.275,0.0038883965462446
-1.5,-0.6,-1.0,0.265,0.245439887046814
-1.5,0.6666,0.2666,0.475,0.0187177341431379
0.5,-0.6,1.0,0.385,0.033819131553173
-3.0,-0.4,0.2666,0.515,0.0404378212988376
-1.5,0.8,0.6,0.355,0.0427900403738021
-3.0,0.8,-1.0,0.08499999999999999,1.999114751815796
-1.5,0.2,-1.0,0.655,0.0138172563165426
-1.0,-0.5333,0.3333,0.465,0.0100372210144996
-3.0,0.0,0.3333,0.11499999999999999,1.0556401014328003
0.5,0.6666,0.3333,0.625,0.0013887966051697
0.5,-0.8,-0.2,0.785,0.0003504452470224
-1.5,0.2,0.6,0.545,0.0118133360520005
-1.0,0.8,0.6,0.095,0.0770240500569343
-3.0,-0.4,0.2666,0.785,0.0020750178955495
-1.5,0.6666,-0.2,0.165,0.2906345129013061
-1.5,0.0,0.0666,0.185,0.1986471414566039
-1.5,0.2666,0.0,0.275,0.0911535546183586
0.0,0.5333,-0.2,0.11499999999999999,0.0232493635267019
0.5,0.6666,0.2666,0.215,0.0172522366046905
-3.0,0.0,-0.8,0.665,0.0205828808248043
0.5,1.0,1.0,0.385,0.036728985607624
-1.0,0.1333,0.2666,0.07500000000000001,0.1106574237346649
0.0,0.5333,0.3333,0.165,0.0105347475036978
0.5,0.8,-1.0,0.595,0.0111955590546131
-1.5,-0.8,-0.8,0.395,0.0672500133514404
-3.0,-1.0,-0.2,0.765,0.0105232615023851
-3.0,-1.0,-0.8,0.155,1.578734278678894
-3.0,-0.8,-0.8,0.655,0.015009619295597
-1.0,0.0,0.6,0.07500000000000001,0.0738994255661964
-1.0,0.1333,0.2666,0.795,0.0013056299649178
-1.5,0.8,0.0,0.605,0.0059490450657904
-1.5,-0.4,-0.2,0.325,0.0679345875978469
-1.0,-0.8,-0.8,0.715,0.0048145931214094
-1.5,0.2666,0.0,0.605,0.0047952309250831
0.0,-0.5333,0.3333,0.325,0.0042205895297229
0.5,0.2,-1.0,0.595,0.0128457881510257
-1.0,0.8,1.0,0.725,0.0100257210433483
0.5,0.5333,0.0,0.525,0.0007198799285106
-1.0,0.5333,0.3333,0.275,0.0377953201532363
-1.0,0.2,-0.2,0.465,0.0094181643798947
0.5,1.0,1.0,0.585,0.0137120159342885
-3.0,0.2,-0.8,0.455,0.0952275097370147
-1.0,0.1333,0.3333,0.325,0.0227028764784336
0.5,-1.0,0.6,0.715,0.0028971608262509
-1.5,-0.8,-0.8,0.025,0.5309631824493408
0.0,-0.5333,-0.2,0.745,0.0001414604921592
-1.0,0.8,0.0,0.055,0.0906167402863502
-1.5,0.0,-0.2,0.715,0.0015465567121282
0.5,0.2,0.6,0.555,0.0058218603953719
-1.5,0.0,0.0,0.605,0.0046344762668013
-1.0,-0.6,-0.8,0.005,0.0400689095258712
-3.0,0.5333,0.0666,0.585,0.0188840106129646
-1.5,0.5333,-0.2,0.11499999999999999,0.4192314147949219
-3.0,-0.4,0.2666,0.14500000000000002,0.8658496737480164
-1.0,-0.4,0.2666,0.655,0.001577025046572
-3.0,-0.6,1.0,0.165,0.70130455493927
-1.5,0.5333,0.3333,0.365,0.0316635444760322
0.5,-1.0,-0.2,0.475,0.0012375722872093
0.5,-0.5333,-0.2,0.035,0.0009599990444257
-3.0,0.1333,-0.2,0.005,0.0472440868616104
-3.0,0.0,0.6,0.28500000000000003,0.2799992263317108
-1.5,0.2666,0.0,0.235,0.136723905801773
-1.0,-1.0,1.0,0.745,0.008883748203516
0.5,-1.0,-0.2,0.635,0.0006273677572607
0.0,0.0,0.3333,0.165,0.0082758637145161
-1.5,0.5333,0.3333,0.795,0.0021911060903221
-1.5,0.8,0.6,0.795,0.0063662165775895
-1.5,0.0,0.3333,0.655,0.0036600984167307
-1.5,0.6666,0.0666,0.555,0.0098025277256965
-1.0,-0.4,0.0666,0.555,0.0024250692222267
0.0,-0.5333,0.0666,0.715,7.1812050009612e-05
-1.5,0.1333,0.3333,0.065,0.1634418368339538
-1.0,0.0,-0.2,0.425,0.0142257269471883
-3.0,0.0,1.0,0.5650000000000001,0.0447578504681587
-1.0,-0.5333,0.0,0.405,0.0144703900441527
-3.0,0.1333,0.0666,0.735,0.0086392648518085
-1.0,0.0,0.0666,0.34500000000000003,0.0180294699966907
-1.0,0.0,0.6,0.155,0.090549312531948
-1.0,0.0,0.0,0.795,0.0005172832170501
-1.0,0.2,-1.0,0.535,0.0170271396636962
-3.0,1.0,-1.0,0.485,0.0883843377232551
-1.0,-1.0,0.6,0.125,0.1276767253875732
0.5,0.0,0.2666,0.445,0.0035904911346733
-1.5,-0.8,-1.0,0.525,0.0244985874742269
0.5,0.8,-1.0,0.745,0.0052138641476631
-1.5,0.5333,0.2666,0.445,0.0173078123480081
-1.0,0.0,0.0666,0.41500000000000004,0.0117511106655001
0.5,0.0,1.0,0.10500000000000001,0.129874899983406
-1.0,0.6666,0.2666,0.365,0.0161983594298362
-1.0,-0.4,0.3333,0.675,0.002042684238404
0.5,-0.8,1.0,0.385,0.0365572087466716
-1.0,1.0,0.6,0.7050000000000001,0.0037575880996882
-3.0,0.6666,0.0,0.265,0.3228230774402618
-1.0,-1.0,-0.8,0.095,0.589973509311676
-3.0,1.0,1.0,0.465,0.0840644240379333
-1.0,0.8,1.0,0.765,0.0086122443899512
-1.5,1.0,-1.0,0.035,0.4034756124019623
-3.0,-0.4,0.0,0.095,1.3290729522705078
-3.0,0.6666,0.0,0.28500000000000003,0.2806959450244904
0.0,0.0,0.0,0.535,6.286157440626994e-05
0.0,-0.4,-0.2,0.025,0.0154504757374525
0.0,-0.4,0.0666,0.055,0.0061665950343012
-1.5,0.1333,-0.2,0.625,0.0056853359565138
-3.0,-0.4,0.3333,0.625,0.0060623823665082
-3.0,-0.8,-0.8,0.095,2.1670260429382324
0.5,0.1333,0.0,0.005,0.0014595973771065
-1.5,-0.8,0.6,0.7050000000000001,0.0042256019078195
-3.0,0.2,1.0,0.795,0.015215222723782
-1.0,0.0,0.0,0.525,0.0043277977965772
0.0,-0.5333,0.0,0.725,0.0
-1.5,0.2666,-0.2,0.275,0.1064556837081909
-1.0,0.6666,-0.2,0.535,0.0039434181526303
-1.5,-0.5333,-0.2,0.405,0.0318797901272773
0.5,-0.5333,0.0666,0.265,0.0038735293783247
-1.5,0.0,0.0666,0.455,0.0183994378894567
-1.5,0.2666,0.0666,0.025,0.0991451293230056
-3.0,0.0,-0.2,0.07500000000000001,1.2880111932754517
-3.0,0.0,-1.0,0.735,0.0258201118558645
-3.0,1.0,-1.0,0.625,0.0160741209983825
-3.0,1.0,1.0,0.715,0.0179658289998769
-1.5,-1.0,-1.0,0.405,0.0532138906419277
-1.0,-1.0,0.6,0.485,0.0133852828294038
0.5,0.8,0.6,0.495,0.0092868003994226
-1.0,1.0,-0.2,0.395,0.0162627603858709
-1.0,0.2,0.0,0.265,0.0524750649929046
-3.0,-0.6,1.0,0.405,0.0966919809579849
-1.5,0.6666,0.3333,0.7050000000000001,0.0043160803616046
-3.0,-0.6,0.0,0.015,0.5014750361442566
-1.0,-0.8,1.0,0.165,0.0820924565196037
-3.0,-0.4,-0.2,0.385,0.1160303577780723
-1.5,-1.0,0.6,0.765,0.0043439357541501
-1.5,-0.6,-1.0,0.375,0.083240196108818
-1.0,0.8,1.0,0.41500000000000004,0.0310674253851175
-3.0,0.2,1.0,0.685,0.0129305524751544
-1.5,1.0,0.0,0.025,0.0811706781387329
0.0,0.5333,-0.2,0.6950000000000001,0.0002043395506916
-1.0,-0.4,0.3333,0.195,0.0743820294737815
-1.5,-0.4,0.0666,0.475,0.0179425217211246
-1.0,0.0,0.0666,0.025,0.0590519681572914
-1.5,0.5333,-0.2,0.125,0.3811387121677399
-3.0,0.2666,0.0666,0.795,0.0053469743579626
-1.0,-0.6,-0.8,0.395,0.0345259271562099
-3.0,0.1333,-0.2,0.435,0.0714728683233261
0.5,-1.0,0.6,0.08499999999999999,0.0353571251034736
0.5,0.1333,0.2666,0.07500000000000001,0.0181719250977039
0.5,0.5333,0.0666,0.08499999999999999,0.0111977104097604
-1.0,0.5333,0.2666,0.125,0.1223940700292587
-3.0,0.1333,0.0,0.335,0.1671409159898758
-3.0,0.6666,0.0666,0.315,0.193016842007637
-3.0,-0.8,-0.8,0.175,1.2170095443725586
-3.0,1.0,0.6,0.185,0.6082576513290405
0.0,0.1333,0.0666,0.305,0.0015520721208304
-1.0,0.1333,0.3333,0.775,0.0016163501422852
-1.0,-0.5333,0.2666,0.435,0.0101535879075527
-3.0,0.2666,0.2666,0.275,0.2929893434047699
-1.5,-0.8,1.0,0.195,0.1240720748901367
-3.0,0.8,0.0,0.015,0.2996824383735657
0.5,1.0,-1.0,0.14500000000000002,0.0258555766195058
-3.0,-0.6,-1.0,0.725,0.019679483026266
-1.5,0.0,0.6,0.545,0.0125695737078785
-1.5,-0.8,1.0,0.615,0.0132330367341637
0.5,0.0,-1.0,0.255,0.0257213879376649
-3.0,0.2,-1.0,0.165,1.3966947793960571
-1.5,-1.0,-1.0,0.14500000000000002,0.7162227034568787
-3.0,1.0,-0.2,0.20500000000000002,0.7127036452293396
0.5,0.0,-0.2,0.715,0.0004300691362004
-1.5,-0.6,0.6,0.035,0.1059416085481643
0.0,0.1333,0.2666,0.465,0.0017394729657098
-3.0,0.5333,0.2666,0.615,0.0163939092308282
-1.5,-0.5333,0.3333,0.335,0.044261660426855
0.5,-1.0,1.0,0.615,0.013305889442563
0.5,-0.5333,0.0,0.165,0.0034696587827056
0.5,0.5333,-0.2,0.08499999999999999,0.000898030877579
0.0,0.1333,0.3333,0.475,0.0024167930241674
-3.0,0.8,-0.2,0.07500000000000001,1.1762793064117432
0.5,0.6666,-0.2,0.41500000000000004,0.0010695991804823
0.5,0.8,-1.0,0.20500000000000002,0.0267627090215683
-1.5,0.0,0.2666,0.005,0.0065543195232748
0.5,0.5333,-0.2,0.255,0.0016601562965661
-1.0,0.1333,0.0666,0.425,0.0113178668543696
-1.0,0.2,-0.2,0.295,0.0482163801789283
-1.0,0.0,1.0,0.765,0.0095543609932065
-3.0,0.0,0.0,0.335,0.1901476830244065
0.5,0.0,0.0,0.715,0.0002165445766877
-1.5,0.5333,-0.2,0.755,0.0007160534732975
-1.5,0.8,1.0,0.685,0.0121318474411964
-1.5,0.5333,0.2666,0.685,0.0033063571900129
-3.0,0.0,0.3333,0.255,0.3172707855701446
-1.0,-0.4,0.3333,0.34500000000000003,0.0212099254131317
-3.0,-0.4,0.3333,0.595,0.0191816762089729
0.5,0.0,0.3333,0.6950000000000001,0.0013741212897002
-1.5,-0.4,0.2666,0.525,0.0098339552059769
-1.5,0.5333,0.0666,0.335,0.047259509563446
0.0,0.2666,0.0666,0.41500000000000004,0.0004716644180007
0.0,0.1333,-0.2,0.28500000000000003,0.0028255258221179
0.5,0.2666,0.3333,0.255,0.0149476621299982
0.5,0.2,0.0,0.475,0.0009643879020586
0.5,0.2,0.0,0.645,0.0003324442368466
-1.5,-1.0,-0.8,0.08499999999999999,0.9137727618217468
-1.5,-0.6,-0.8,0.125,0.7187180519104004
-1.0,0.2666,0.0,0.295,0.0330623388290405
-1.0,-0.5333,0.3333,0.545,0.0043171094730496
-3.0,-0.4,0.2666,0.665,0.0228145271539688
-1.5,-0.8,-1.0,0.065,0.7941961884498596
-1.0,-0.6,-0.8,0.355,0.0622941106557846
0.5,0.5333,-0.2,0.175,0.0016184956766664
0.5,0.2666,0.3333,0.245,0.0157459173351526
0.5,-1.0,-0.2,0.735,0.0003885131445713
-1.5,-0.8,-1.0,0.495,0.02681415528059
-3.0,0.5333,0.3333,0.235,0.3864679932594299
-1.5,0.8,0.0,0.735,0.0017871004529297
-3.0,0.2,-0.2,0.305,0.2639944851398468
-3.0,0.6666,0.0666,0.055,0.625125527381897
-3.0,0.2,1.0,0.635,0.0182673744857311
0.0,-0.5333,0.0666,0.155,0.0088397515937685
0.0,-0.4,0.2666,0.08499999999999999,0.0052694147452712
0.5,0.0,1.0,0.175,0.1075276434421539
-3.0,-0.4,0.0666,0.495,0.0482898280024528
-1.5,0.8,0.6,0.735,0.004507946781814
-1.5,0.5333,0.3333,0.555,0.008764729835093
-1.5,0.1333,-0.2,0.525,0.0107703814283013
0.0,-0.5333,0.0,0.335,0.0011210246011614
-1.5,0.0,0.0,0.735,0.0026535694487392
-3.0,0.1333,-0.2,0.615,0.0230192970484495
-1.5,-1.0,-1.0,0.185,0.4597833156585693
0.5,-1.0,0.0,0.675,0.0003184448869433
-3.0,0.6666,0.0666,0.135,0.9804169535636902
-1.0,0.0,1.0,0.065,0.0103074628859758
0.5,0.6666,0.0666,0.235,0.0063981246203184
-1.0,0.1333,0.2666,0.585,0.0035200505517423
0.5,0.0,-0.2,0.08499999999999999,0.0004593003541231
0.5,-0.6,-0.8,0.155,0.0240183360874652
-1.5,1.0,-1.0,0.795,0.0050444491207599
-1.0,0.2666,0.0666,0.405,0.012264834716916
-1.0,0.0,-0.2,0.125,0.2192277908325196
-3.0,0.0,-0.2,0.775,0.0061764428392052
0.5,-0.4,0.3333,0.155,0.0189283862709999
0.0,-0.5333,-0.2,0.005,0.0018951675156131
-1.5,0.5333,0.0666,0.755,0.0023512602783739
-3.0,0.6666,-0.2,0.035,0.5736881494522095
0.0,-0.4,0.3333,0.14500000000000002,0.0070801372639834
0.0,0.6666,0.0,0.08499999999999999,0.00697105191648
-3.0,1.0,0.0,0.465,0.0643960461020469
0.0,0.0,0.2666,0.235,0.0053481929935514
0.0,0.1333,-0.2,0.725,0.0002145383041352
-3.0,-0.5333,0.0,0.6950000000000001,0.0093541759997606
-1.5,1.0,-0.8,0.10500000000000001,0.6861504912376404
-1.5,1.0,-1.0,0.685,0.0082078855484724
-1.5,0.2,-0.8,0.325,0.0912617072463035
0.0,-0.4,-0.2,0.535,0.0003743421693798
0.5,-0.4,0.0666,0.425,0.0013266586465761
-1.0,-0.4,0.2666,0.315,0.0283961296081542
0.5,0.2,-1.0,0.645,0.00917808432132
0.5,0.0,0.6,0.155,0.0549536049365997
-3.0,0.6666,-0.2,0.14500000000000002,1.0433577299118042
-3.0,0.0,-1.0,0.20500000000000002,0.9801017045974731
0.5,-0.4,0.3333,0.005,0.0020988993346691
0.5,0.2,0.0,0.365,0.0019994918256998
-1.0,0.6666,0.0666,0.655,0.0022789200302213
0.5,-0.8,1.0,0.07500000000000001,0.1030940636992454
-3.0,0.2,-0.8,0.215,0.8053936958312988
-1.0,1.0,0.6,0.185,0.0738030225038528
0.5,0.0,0.6,0.775,0.0029353108257055
0.0,-0.4,-0.2,0.065,0.0272949747741222
-3.0,-0.6,-0.8,0.235,0.6362585425376892
0.5,-0.8,-0.8,0.375,0.013914537616074
0.5,0.0,1.0,0.655,0.0087986923754215
0.5,0.5333,-0.2,0.485,0.0008813227759674
-3.0,-1.0,0.6,0.6950000000000001,0.0152088347822427
-1.5,-0.6,0.0,0.195,0.2104886174201965
-1.5,0.2666,0.3333,0.335,0.045121431350708
-1.0,0.2666,0.0666,0.425,0.0119408974424004
-1.5,0.1333,-0.2,0.315,0.0629157274961471
-1.5,-0.4,0.3333,0.635,0.0032582150306552
-3.0,-1.0,-1.0,0.335,0.2879633605480194
0.5,1.0,-0.8,0.745,0.0047675627283751
0.0,-0.4,0.0666,0.375,0.0007595385541208
0.5,0.2,-0.2,0.505,0.0010232572676613
0.0,0.1333,0.2666,0.655,0.0008421328384429
-1.0,-0.8,-0.2,0.135,0.2569491267204285
-1.5,0.6666,0.2666,0.545,0.0124633740633726
-1.5,-1.0,0.6,0.575,0.0096876295283436
-1.0,-0.5333,0.3333,0.155,0.1033860445022583
0.0,-0.5333,0.0,0.215,0.0042283539660274
0.5,1.0,-1.0,0.245,0.0240063276141882
-3.0,0.6666,0.0,0.305,0.2252008616924286
0.5,0.2,0.0,0.405,0.0016035094158723
-1.5,0.2,-0.8,0.055,0.5287544727325441
0.0,0.1333,0.3333,0.07500000000000001,0.000893804768566
0.0,0.5333,0.3333,0.315,0.0054867714643478
-3.0,0.8,-0.2,0.135,1.2057403326034546
-1.5,-1.0,0.6,0.34500000000000003,0.0519365482032299
0.0,0.0,0.0666,0.265,0.0022654284257441
0.5,0.2666,0.0666,0.785,0.0001056096880347
-1.5,1.0,0.6,0.375,0.0383245423436164
-1.0,-0.6,1.0,0.185,0.0781678855419159
-1.5,0.0,-1.0,0.505,0.0197432395070791
-1.0,-0.6,0.6,0.405,0.0185443870723247
0.5,0.1333,0.2666,0.595,0.0011948354076594
-1.5,-1.0,1.0,0.745,0.0108415875583887
-3.0,0.0,0.0666,0.005,0.0491042211651802
-3.0,0.8,-0.2,0.275,0.378276526927948
-1.0,0.2,0.0,0.355,0.0223956555128097
0.5,-0.4,0.0666,0.08499999999999999,0.0027990201488137
0.5,-0.4,0.0666,0.385,0.001922664232552
-1.0,-1.0,-1.0,0.255,0.1610024571418762
0.5,0.5333,0.3333,0.295,0.0119841881096363
-3.0,0.2,0.6,0.065,0.6308111548423767
-1.5,-0.4,0.3333,0.495,0.0135684004053473
-1.0,-0.6,0.6,0.385,0.0241615697741508
-3.0,0.6666,0.0,0.165,0.8282833695411682
-1.5,0.0,0.0666,0.495,0.0088393976911902
-3.0,-0.8,0.6,0.325,0.1986836791038512
-3.0,0.1333,0.0,0.355,0.1423355638980865
-1.0,-0.4,0.0666,0.425,0.0110999820753932
-3.0,-0.8,0.0,0.475,0.0691592842340469
0.5,0.2,-0.2,0.155,0.0011432205792516
0.0,0.2666,0.0666,0.175,0.0062251230701804
-1.0,0.2666,0.3333,0.485,0.0081351464614272
0.5,0.6666,0.0666,0.405,0.0018133668927475
0.5,0.8,-1.0,0.785,0.0059756217524409
-1.0,0.8,0.0,0.725,0.0017742568161338
0.0,0.2666,0.2666,0.555,0.0012631339486688
0.0,0.6666,0.2666,0.745,0.0005912094493396
-1.5,0.6666,0.0,0.055,0.1798167675733566
0.5,-0.6,0.6,0.11499999999999999,0.051194678992033
-1.0,0.2,-0.8,0.14500000000000002,0.3564085364341736
0.5,1.0,-0.2,0.065,0.0061395373195409
0.5,0.6666,0.2666,0.645,0.0011389860883355
-3.0,-0.5333,0.2666,0.41500000000000004,0.0785834416747093
-1.0,1.0,1.0,0.10500000000000001,0.0496855825185775
-3.0,1.0,0.6,0.125,0.9344884157180786
0.5,0.0,-0.2,0.515,0.0010333948303014
0.5,0.1333,0.3333,0.525,0.0031229769811034
0.5,0.1333,0.3333,0.325,0.0098926099017262
-3.0,0.0,0.0,0.645,0.0146225094795227
0.5,0.5333,0.0666,0.025,0.0227284040302038
0.5,-0.5333,0.0666,0.155,0.0051730801351368
-3.0,0.1333,0.3333,0.795,0.0058162305504083
0.5,0.5333,0.0,0.195,0.0058544753119349
-3.0,0.1333,0.3333,0.665,0.0087286885827779
-1.5,0.8,0.0,0.635,0.0059488862752914
-1.0,-0.5333,0.0666,0.305,0.0332973785698413
-3.0,0.5333,0.3333,0.245,0.3603482544422149
-1.5,-0.8,-0.8,0.735,0.0053364005871117
-1.5,0.2,0.6,0.41500000000000004,0.0275679975748062
-3.0,-0.8,0.6,0.635,0.0234923455864191
-1.0,0.2,-0.8,0.715,0.0064884042367339
0.0,-0.5333,0.3333,0.045,0.0004544183029793
0.5,0.8,0.0,0.185,0.0087612168863415
-1.0,-1.0,0.0,0.315,0.0308685433119535
-1.5,0.0,0.2666,0.08499999999999999,0.2751674354076385
-1.0,-0.4,0.0666,0.755,0.0010525798425078
-1.5,0.1333,-0.2,0.515,0.0094876131042838
-1.5,0.2,-1.0,0.20500000000000002,0.3501898646354675
-1.0,0.2,0.0,0.215,0.0906412899494171
-1.0,0.2666,-0.2,0.625,0.0034303120337426
-1.5,0.0,1.0,0.315,0.0749204456806182
-1.5,0.8,-0.8,0.175,0.4325014948844909
-3.0,-0.6,0.6,0.355,0.1514135152101516
-3.0,0.0,-0.2,0.10500000000000001,1.3117742538452148
0.0,0.0,0.0666,0.215,0.0041151726618409
-1.0,1.0,-0.2,0.725,0.0015935129486024
-1.0,0.5333,0.3333,0.065,0.0580216273665428
0.0,0.5333,0.3333,0.20500000000000002,0.0093689262866973
-1.5,-0.6,-1.0,0.305,0.1478288173675537
-3.0,-0.4,0.2666,0.595,0.0196995921432971
-1.0,0.2,-0.2,0.235,0.0792611464858055
-1.0,0.5333,0.0666,0.165,0.1149995401501655
0.0,0.2666,-0.2,0.405,0.0008675450226292
-3.0,-0.6,-1.0,0.495,0.062603510916233
-1.0,0.5333,-0.2,0.445,0.0098271006718277
-1.0,0.8,-1.0,0.635,0.0126841375604271
-1.0,-0.4,0.0,0.385,0.0163245014846324
0.5,0.0,1.0,0.025,0.1435737013816833
-1.5,0.1333,0.3333,0.725,0.0046256049536168
-3.0,0.0,-0.2,0.555,0.0281810313463211
-3.0,0.0,1.0,0.095,0.8677380681037903
-1.5,0.5333,0.3333,0.275,0.0693245530128479
0.5,0.1333,0.3333,0.275,0.01147754304111
-1.0,0.0,-0.2,0.625,0.0042480556294322
-3.0,1.0,-0.2,0.185,0.863743782043457
-1.0,0.8,1.0,0.065,0.0034255236387252
-1.0,0.6666,0.3333,0.335,0.0219743829220533
-3.0,0.0,0.6,0.08499999999999999,0.9801809787750244
-3.0,0.0,-0.2,0.675,0.0183787550777196
0.5,0.2666,0.2666,0.34500000000000003,0.0064707556739449
-1.5,0.5333,0.0666,0.685,0.002349441871047
0.5,0.0,-0.8,0.395,0.0127810407429933
0.0,0.5333,0.2666,0.405,0.0028811933007091
-1.5,-1.0,0.6,0.135,0.2401180267333984
0.5,-0.5333,0.0,0.7050000000000001,0.0001552941394038
0.5,-0.8,-0.2,0.20500000000000002,0.0008279099711216
0.5,0.0,1.0,0.215,0.0908440724015236
0.5,-1.0,-0.2,0.785,0.0003172745346091
-3.0,0.2666,0.2666,0.28500000000000003,0.2612300515174866
-1.5,-0.4,0.0,0.385,0.0307630505412817
-3.0,1.0,0.0,0.275,0.3580899834632873
-1.0,0.1333,0.2666,0.605,0.0032612157519906
-1.0,-1.0,0.0,0.655,0.0019322427688166
0.5,0.2,1.0,0.275,0.0628890246152877
-3.0,0.2,1.0,0.765,0.0190216246992349
0.0,0.5333,-0.2,0.265,0.0037479812745004
0.5,-0.6,-1.0,0.715,0.0079809818416833
-1.5,1.0,-1.0,0.325,0.114909254014492
-1.5,0.8,-0.8,0.165,0.4782281517982483
-1.5,-0.5333,0.0,0.635,0.0053474544547498
-1.0,0.1333,0.3333,0.165,0.0892328917980194
-1.5,-0.6,0.0,0.335,0.0593258962035179
-1.0,-0.6,-0.8,0.11499999999999999,0.4822914004325866
-1.0,-0.5333,0.2666,0.505,0.0058688689023256
0.0,-0.5333,0.3333,0.445,0.0025472338311374
0.0,0.2666,0.0666,0.34500000000000003,0.0010242705466225
-1.5,0.2666,0.0,0.055,0.1975964158773422
-1.0,0.1333,0.0,0.365,0.0157768651843071
-1.0,0.2,-0.2,0.645,0.0028672479093074
-1.0,0.8,0.6,0.005,0.0004054032033309
0.5,0.0,0.3333,0.545,0.0032484256662428
0.0,0.6666,0.0,0.445,0.000224211384193
0.0,0.0,0.2666,0.08499999999999999,0.0031734101939946
-3.0,0.1333,0.0666,0.585,0.0248554609715938
-1.0,-0.8,-0.8,0.035,0.3896011114120483
-3.0,-0.8,0.6,0.505,0.043123684823513
0.0,0.5333,0.3333,0.775,0.0007266365573741
-1.0,0.1333,-0.2,0.655,0.001246481668204
0.5,0.0,-0.2,0.095,0.0004765825287904
-1.0,0.0,0.0,0.305,0.0340941585600376
-1.5,1.0,-1.0,0.595,0.0176801700145006
-1.5,0.0,0.6,0.225,0.1143996715545654
-3.0,-0.5333,0.0,0.745,0.0093417707830667
-1.0,0.5333,0.0666,0.015,0.0201102718710899
